word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,char_freq_$,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
0.6055,4.0298,1.5139,2.3936,3.2294,0.379,1.0,13.98,13,87,0
0.434,3.8053,3.3231,0.4411,0.0345,1.477,1.0,12.12,34,26,1
0.7118,4.9325,2.3028,0.6449,1.8022,3.5244,0.1231,13.36,5,117,0
0.1463,1.824,2.3052,2.4929,4.3343,0.0889,1.0,62.93,11,65,0
0.9646,3.7007,0.1857,1.6545,2.3936,1.8205,0.4667,21.37,9,93,0
0.5616,0.2607,2.3835,0.6772,2.7408,1.4924,1.0,41.45,9,118,0
1.7952,1.2173,1.5203,0.2636,1.1739,1.0896,1.0,1.13,13,0,0
0.9157,0.3326,4.2833,1.9268,0.5429,1.1502,1.0,13.07,66,94,0
1.0075,1.9228,7.9016,1.4581,0.2659,0.3444,1.0,46.93,60,258,0
1.8079,2.7869,0.6686,1.749,1.9787,0.8507,1.0,3.99,7,194,1
0.75,1.3691,1.8664,0.2826,2.9289,1.8004,1.0,6.56,5,25,1
0.7033,0.8457,3.0751,1.8997,0.0457,0.2671,1.0,1.37,48,19,0
1.76,0.0874,2.1803,2.5417,2.6103,1.0651,0.5944,26.81,8,113,0
0.0806,0.1345,0.9726,1.8782,2.666,0.5778,0.3528,23.66,46,11,0
0.2522,0.371,1.6669,0.0688,0.441,0.5791,1.0,20.02,30,91,0
1.6721,0.9417,2.5689,0.7275,4.3974,0.9751,0.3157,49.04,64,108,0
0.8653,0.3483,0.3218,2.5137,1.9805,0.6186,1.0,16.58,0,51,1
2.6348,0.7409,0.6589,1.1024,1.6589,2.7544,1.0,5.97,2,76,0
1.1808,0.8227,4.6604,0.8574,0.7333,0.9254,0.2911,43.42,27,185,0
1.3764,1.3318,0.283,2.5114,0.8017,0.4238,0.6878,8.13,5,102,0
2.0935,1.3956,0.0424,4.9859,1.7272,0.0602,0.0067,5.92,2,95,1
0.5224,1.2297,2.8467,0.0691,1.5969,1.2104,1.0,20.76,29,93,0
1.1539,0.8556,0.59,0.0698,1.9262,1.7493,1.0,0.86,36,50,1
1.2845,1.1877,1.0842,0.697,1.2626,0.7999,0.8336,22.16,46,55,0
2.4504,4.2868,2.5607,3.8397,1.5353,0.3424,1.0,30.78,41,42,1
0.0788,0.787,3.2871,0.0532,1.8399,2.2356,0.0591,46.97,11,151,0
2.3346,1.4585,0.1664,3.4175,1.9751,0.3154,0.5074,7.62,7,108,1
1.0919,1.9518,2.1796,2.3203,1.855,2.8282,1.0,52.5,21,34,0
0.0818,3.3303,3.0004,0.5583,0.4359,2.5054,1.0,7.24,35,160,0
1.1959,1.7616,1.4266,2.1195,0.4684,1.1939,1.0,12.74,37,121,1
0.9914,0.1374,1.4817,1.011,0.7303,1.3761,0.9728,18.99,33,102,0
1.3768,1.1199,1.3363,1.7131,0.2931,0.495,1.0,9.64,9,49,0
2.7015,3.287,0.9687,0.0166,0.5864,0.1041,0.3239,11.56,49,89,1
1.0204,1.2076,1.3463,0.0637,3.3018,4.6847,1.0,38.5,16,22,0
0.852,2.8736,0.0955,2.9315,1.0138,1.5511,1.0,8.04,5,87,0
2.6853,4.2968,2.2473,1.4151,0.1736,0.8259,1.0,9.1,56,83,1
1.0096,2.3456,1.1192,1.2653,0.479,4.3384,1.0,13.82,21,20,0
0.7683,1.5909,2.1481,2.5404,0.5971,1.1499,1.0,16.96,32,173,0
0.7361,5.4626,4.658,0.478,3.9581,2.2237,1.0,16.26,39,115,0
0.7488,0.9531,0.459,5.3988,0.0917,1.1681,0.4595,8.02,14,154,1
0.8037,0.2588,6.3781,1.4121,0.525,0.2637,1.0,31.85,84,88,0
2.0345,4.4714,1.0232,1.1173,0.0016,2.028,1.0,42.48,7,245,1
0.692,3.6015,2.8059,1.1368,0.7934,3.9256,0.6331,13.54,47,82,0
0.1997,2.9014,2.3307,0.3243,0.7982,1.4542,1.0,14.5,29,8,1
0.2875,2.7911,1.0489,2.7591,0.3854,1.8143,0.6464,5.74,15,140,0
2.896,0.8038,0.768,0.4856,1.1336,0.0741,0.0683,4.31,5,66,1
0.7851,4.4566,0.1171,1.0603,2.8749,0.1421,1.0,52.31,42,186,1
1.5134,0.2578,2.3974,2.237,2.9807,1.3686,0.2702,23.59,0,37,0
2.683,1.2482,0.0644,1.9349,0.863,0.2019,0.5892,4.34,2,6,0
0.3633,4.1368,1.5876,0.9953,1.5576,2.618,1.0,1.75,11,98,1
1.2214,1.4703,1.7213,3.4229,2.8462,2.5889,1.0,31.0,75,33,1
0.4533,0.9747,2.8137,0.3569,0.0516,0.7622,1.0,29.79,1,56,0
0.3726,1.8134,0.5697,1.5288,0.1153,0.3096,1.0,18.58,17,162,0
0.4566,1.2505,0.8099,0.3304,0.272,0.5398,1.0,9.76,21,32,1
1.5725,5.9218,0.5103,2.1672,3.7264,2.3068,1.0,53.08,8,162,0
0.7799,0.3246,1.7262,1.3277,0.7277,1.3816,0.6693,23.84,4,149,0
1.6388,1.2913,2.142,2.3421,0.1216,0.4,0.8194,3.07,35,55,0
2.6663,0.4869,0.8726,2.5857,0.0465,1.3546,1.0,0.67,39,58,1
0.66,1.2904,1.0428,0.8941,1.0699,1.6543,1.0,18.12,9,99,0
0.2448,0.6998,2.3622,0.3684,1.683,2.2916,1.0,33.02,55,109,0
0.0227,3.0874,2.1033,0.4988,0.0067,1.2565,1.0,20.66,46,75,1
1.2048,0.7734,2.0279,4.9697,0.2478,3.0608,1.0,18.26,7,132,0
2.0934,2.6551,1.4272,0.1675,0.6076,2.7372,1.0,0.81,15,28,0
0.2486,0.3044,1.3259,1.4051,1.4407,0.4164,1.0,19.04,0,61,1
0.928,1.743,1.1685,1.9935,0.0889,0.6254,0.707,13.3,64,55,1
0.6464,3.9063,2.576,1.3883,2.5364,1.265,0.0403,16.72,36,43,0
1.5189,2.1098,0.9443,1.376,0.3872,0.0324,1.0,32.82,42,125,0
0.0363,1.417,1.1291,0.5263,1.472,0.386,1.0,20.97,33,22,0
1.6067,0.9808,0.0833,3.6684,3.5003,1.6439,0.5892,36.36,67,164,1
1.2496,1.9059,0.4632,0.4153,1.4424,1.8906,1.0,17.12,18,56,0
1.3012,1.6073,2.8433,0.6736,0.1385,0.8487,0.533,0.29,1,79,0
0.4287,0.7202,4.5165,2.1194,1.7576,1.8451,0.1562,6.79,81,112,0
4.5814,1.8328,0.0278,1.9089,2.6572,1.5282,0.9733,3.5,53,84,1
0.126,2.9176,1.5097,1.6989,0.6062,1.1127,1.0,9.47,20,31,1
2.3074,0.0869,0.5821,1.5772,0.2704,0.8337,1.0,5.45,7,31,0
0.3869,1.1197,2.0912,0.0838,2.4806,0.29,1.0,34.32,8,25,0
0.4169,0.5724,0.885,0.1077,0.234,0.5673,1.0,15.64,23,86,0
0.1293,0.3077,0.6271,1.0642,4.1495,4.0796,1.0,7.68,69,139,1
1.7218,1.6555,3.0225,0.4362,2.1395,1.8755,0.5897,8.82,37,59,0
0.2187,0.9633,0.8954,2.0173,2.0511,1.7441,0.3198,7.27,32,94,1
3.8024,3.8157,4.7463,5.433,2.5848,2.5746,0.878,3.3,3,43,0
0.0586,3.7921,0.5534,0.5811,0.7311,1.9335,1.0,41.57,6,203,1
2.0696,4.531,3.6547,0.1876,0.9579,4.798,1.0,6.92,46,143,0
1.662,0.7716,1.3994,1.0111,1.8782,1.2826,0.735,2.86,15,36,0
0.7388,0.6543,4.1097,1.0226,0.805,2.2752,1.0,37.52,38,81,0
0.2908,2.092,1.8141,1.1683,0.7914,0.7825,1.0,13.86,14,9,1
2.9446,1.9007,0.958,1.0405,1.7457,3.5063,1.0,4.48,1,52,0
0.4791,2.3942,1.9518,0.3886,0.7515,0.7095,1.0,15.54,46,24,1
4.3814,2.5975,2.3075,0.5822,0.5005,2.6653,1.0,19.62,26,13,0
3.005,0.7416,0.2267,2.0413,2.7552,2.3278,1.0,15.33,7,48,0
0.5146,1.5535,1.4964,4.3525,3.5181,2.8119,1.0,22.46,48,149,1
1.5565,2.7322,1.1373,1.6045,1.7598,1.071,0.888,21.82,37,19,1
1.163,1.8819,0.2828,1.1381,1.3908,2.0136,1.0,44.37,14,106,0
0.1016,2.6353,0.0406,1.211,0.5081,1.9746,1.0,10.16,23,154,1
1.4396,0.391,0.2053,2.1729,1.8414,0.5949,0.3177,13.08,26,66,1
1.4942,2.048,0.4485,3.3786,1.7642,0.9097,0.3586,25.55,45,22,1
1.0343,3.3387,1.6374,1.4271,1.5893,2.8638,0.2833,1.98,17,23,0
2.5074,0.5125,1.6053,3.5862,2.169,0.8479,1.0,9.1,28,25,1
1.5749,1.1901,2.0107,3.1414,0.443,0.2315,1.0,0.51,50,57,0
2.521,0.8857,1.7226,0.6632,2.9098,0.175,0.3003,50.18,62,31,0
1.3302,2.1626,0.6545,2.3441,0.5536,1.9071,1.0,21.02,41,46,0
0.624,4.2772,2.3534,3.0096,1.419,2.1479,1.0,23.45,53,79,1
0.1057,0.2882,3.3893,0.8046,0.0286,1.0553,1.0,23.53,65,90,0
1.2127,2.4684,1.8507,4.3004,1.6727,0.2882,0.9823,24.63,22,184,0
0.0712,2.3648,0.9423,2.2206,1.838,0.6006,0.1267,28.46,25,81,0
1.9236,0.7053,1.5514,1.5003,0.371,0.8446,0.8969,3.29,28,103,1
1.261,0.3499,0.7609,0.4584,2.3332,2.6027,1.0,31.69,62,4,1
2.444,2.3984,0.1123,3.4192,3.6477,0.3168,1.0,15.38,24,15,1
1.2764,4.3034,6.4664,0.4126,0.7921,2.2776,1.0,9.33,73,7,0
3.9852,2.9804,1.9676,3.4216,1.5448,0.8554,0.3889,29.9,59,194,0
0.4155,1.2594,1.597,3.8406,2.4487,2.1558,1.0,29.07,74,85,1
0.2916,0.0482,0.4548,1.7815,0.952,1.4309,1.0,18.14,22,63,1
2.3909,1.1116,1.3367,1.1694,1.7361,0.743,0.4238,4.3,2,12,0
0.5987,0.9916,1.8288,0.3925,1.0018,0.3797,1.0,22.39,23,18,0
3.8354,2.7773,1.0139,0.4328,1.9097,0.7597,1.0,3.19,51,23,1
3.143,1.7633,1.8438,3.0375,0.6785,0.6928,1.0,18.76,38,103,0
1.4862,1.3332,0.2312,0.6791,1.4013,0.5282,1.0,19.77,22,102,0
1.2561,2.6241,1.8773,4.4651,0.9642,1.5139,1.0,38.95,128,271,1
3.5967,1.5577,4.2614,2.3338,2.5194,0.6359,1.0,49.43,1,12,0
1.9026,2.3052,3.8679,2.2179,1.2846,2.6031,1.0,11.72,27,6,0
1.3713,1.0129,1.3709,1.5472,0.3067,1.738,1.0,1.66,25,20,0
1.934,0.358,0.1091,0.1247,0.9979,0.8038,0.1264,15.21,50,75,0
0.307,2.7501,0.2879,1.9285,1.6362,0.0457,1.0,22.82,2,114,0
2.0873,0.4154,1.5904,0.6515,0.8063,1.7558,1.0,20.15,16,31,0
3.3321,0.743,2.9084,4.2533,1.6654,0.8459,0.9817,47.82,7,53,0
1.3269,2.5999,1.8517,1.1412,2.4004,0.6764,1.0,6.76,39,9,1
1.8516,1.2729,0.029,2.1626,2.2501,2.8526,1.0,0.78,21,42,1
4.03,0.8514,0.5842,4.3377,0.1556,1.6099,0.5543,30.82,50,2,1
0.1138,0.7946,2.8517,0.6625,1.7743,1.742,0.8652,32.11,26,68,0
0.0942,2.7533,1.9545,1.8994,0.4139,2.2974,1.0,18.5,18,84,0
1.6006,3.6631,1.4127,2.6805,1.9197,0.3703,1.0,11.51,35,133,1
1.4528,1.3536,1.6862,1.2396,1.2514,1.1904,1.0,9.65,17,12,1
3.2648,0.8672,0.9152,0.8595,2.8995,2.3782,1.0,1.74,24,67,0
1.0856,4.6108,1.5945,1.3954,2.7773,2.6212,1.0,32.31,34,158,0
0.1203,2.0014,0.1861,0.4501,1.6625,0.7235,1.0,37.45,7,132,1
2.7562,1.0566,1.5526,4.1112,0.6847,0.1246,1.0,27.74,25,4,0
0.7602,0.9998,0.9405,0.9117,1.1235,0.8511,0.5641,3.56,4,8,1
1.4897,0.6571,0.6217,1.2076,1.7681,2.8883,1.0,10.15,6,4,0
0.1017,1.6526,1.0325,1.8665,0.9532,2.0217,0.6174,18.46,10,38,0
0.4984,1.695,0.8258,0.4477,0.5328,3.8384,0.4273,12.93,16,33,0
0.5967,1.6728,0.478,0.9545,0.2354,0.0379,1.0,25.35,25,107,1
0.6636,0.2761,0.8197,0.8252,0.7075,1.1225,1.0,11.62,15,14,0
1.1216,4.4409,2.2698,0.6812,2.5983,1.4671,0.9759,30.53,26,141,0
2.4282,2.4256,0.4837,1.2385,2.6716,0.7064,1.0,44.63,39,144,0
0.5329,0.016,2.0898,1.7299,0.4798,1.5423,1.0,5.08,39,65,0
0.2685,0.3237,3.138,0.5029,0.776,0.2721,1.0,19.27,56,77,0
2.9271,3.435,1.1579,1.9964,4.6852,0.0499,1.0,64.5,34,179,0
2.9643,0.7085,0.6136,4.1107,1.0442,0.4621,1.0,45.97,1,105,1
0.554,4.6535,0.1163,3.1955,2.5022,1.8645,1.0,26.17,15,169,0
0.534,2.0104,1.8517,1.7525,2.4665,2.5284,0.7155,5.03,34,28,1
0.2201,1.326,1.1439,1.4167,1.9429,2.3887,1.0,23.01,36,61,1
0.742,3.6595,1.5915,0.0059,0.5089,3.1481,1.0,11.76,25,118,1
1.948,2.8376,1.4068,1.6213,0.6825,1.7848,0.4907,3.25,34,53,1
0.1062,1.2143,0.9095,0.2147,0.3203,0.9152,0.7065,3.54,48,89,0
1.1026,2.247,1.9572,0.4537,0.8415,1.5589,0.2351,8.88,32,94,1
0.969,1.7352,0.7136,2.2681,1.4992,0.8273,0.8372,9.89,1,5,0
1.1384,1.3234,3.3402,3.2908,2.0592,2.0106,0.2561,18.0,9,69,0
0.542,1.0568,0.1151,1.8258,1.431,1.671,0.4817,11.11,26,129,1
1.7742,1.8125,2.1638,1.9516,0.4192,0.4794,1.0,16.39,10,24,0
0.4714,2.4975,0.815,1.8663,0.715,2.8528,1.0,16.7,6,100,0
0.7545,2.0667,1.3837,0.6574,0.672,0.7473,0.4477,34.29,37,191,0
1.2898,0.6134,1.0271,0.9697,0.2676,0.7002,1.0,7.4,42,49,1
1.8562,1.2253,0.378,0.0849,2.8494,3.5391,0.9654,13.93,47,38,1
2.4126,0.757,3.1798,0.3564,3.8882,2.6194,1.0,5.17,23,156,1
2.1527,1.6109,2.3306,1.2795,0.4076,0.2926,1.0,3.36,18,154,0
1.9207,2.8986,0.2879,3.7291,3.5633,0.0546,1.0,10.75,1,14,1
0.7667,1.9925,1.5499,1.5046,1.2434,0.2262,0.9968,7.3,12,66,0
0.1552,1.7032,0.1582,0.3333,1.5725,1.0366,1.0,22.93,20,68,0
1.1024,0.2735,1.3983,0.2394,2.7162,1.6888,1.0,20.27,11,18,0
1.2244,1.1157,2.4115,2.401,0.0616,0.7212,1.0,7.74,16,39,1
2.8976,3.821,0.7567,1.153,0.435,6.1558,1.0,5.47,47,44,1
1.4727,3.3477,1.3453,1.0433,1.9959,1.5275,1.0,19.34,15,106,0
2.8415,5.4257,2.0871,3.6981,2.1254,0.9674,1.0,25.68,84,74,1
0.7328,0.0097,4.1021,1.3165,0.8651,0.9235,1.0,16.64,61,148,0
0.2339,0.2208,1.7709,0.8128,0.6533,1.432,1.0,17.88,32,53,0
3.0035,1.4438,0.3622,3.1531,1.3008,2.2932,0.296,10.45,11,15,0
1.1078,0.4994,1.0253,0.1453,1.8161,1.2967,1.0,16.08,4,60,0
0.8092,3.1546,3.1009,1.883,0.1944,1.9196,1.0,18.98,14,148,0
1.9461,2.6323,0.8029,0.0853,0.6134,2.743,1.0,4.65,3,179,1
1.2953,2.4258,1.6222,2.9711,2.2873,0.7831,0.238,26.95,10,5,0
1.0686,0.5885,0.9836,0.0034,1.1238,1.1281,1.0,4.52,14,43,1
2.4908,2.4577,0.2375,1.3971,1.9893,0.1531,1.0,30.14,16,132,0
2.2765,0.8862,0.4195,0.5563,0.3832,0.7577,0.6931,3.72,6,75,1
0.881,1.2921,1.0966,1.7563,0.2552,0.3755,0.4682,5.36,9,66,1
1.4194,2.7813,0.1974,2.0434,1.8545,1.2305,0.1558,26.8,26,119,0
4.0383,3.6934,3.331,2.0877,5.361,0.3889,1.0,78.7,3,110,0
1.1479,2.575,0.6889,0.1488,2.6088,1.2002,1.0,1.88,16,121,1
0.1113,5.8981,2.1929,1.619,2.9678,1.7992,0.9291,24.41,17,145,0
1.2754,0.2696,0.6192,0.6484,1.9356,1.3462,0.4352,14.46,6,15,0
1.5527,1.5827,4.2808,0.6631,1.3262,2.3329,1.0,30.94,32,106,0
2.3618,2.3662,0.8713,3.6722,1.8387,0.3216,1.0,51.63,37,29,0
0.1262,0.1775,0.6738,2.7175,2.4756,3.1778,0.0344,42.11,20,59,0
0.2953,1.5653,0.3973,0.6932,0.1154,0.0425,0.826,1.47,78,81,0
2.4102,0.1681,1.8685,0.0188,2.3546,2.4079,0.4025,4.72,22,31,0
2.0028,4.4048,1.1006,0.6396,3.3117,0.5232,1.0,24.46,68,75,1
1.2299,2.5201,1.1957,1.2466,0.4687,0.252,1.0,21.15,55,127,1
0.9808,0.6217,2.7352,2.1878,0.7906,1.3733,1.0,15.29,22,56,1
0.2927,3.6744,7.9326,0.3393,3.9415,3.0877,1.0,67.68,22,104,0
1.757,0.929,0.6993,1.7574,0.97,2.5038,1.0,0.53,12,5,0
1.0523,2.9301,1.2409,0.3428,3.3532,2.386,1.0,54.03,45,37,0
1.5924,2.6429,1.6011,1.9799,2.8292,1.8922,0.5004,28.82,7,8,0
2.3451,2.777,2.8101,2.2167,2.8428,0.8373,1.0,53.72,4,115,0
1.8722,4.3621,3.4476,1.629,0.0416,1.1856,1.0,36.26,102,185,1
1.1564,1.827,1.8602,1.8219,2.6608,2.2847,0.97,15.82,19,51,1
0.9999,0.8662,1.5603,0.5191,0.4922,0.6429,1.0,6.3,50,39,0
1.9619,3.1311,0.0452,1.9124,3.2652,0.3892,0.4375,30.49,13,48,0
5.3495,0.4938,1.4266,1.4182,0.2537,2.5563,1.0,14.27,14,106,1
0.5549,0.4369,4.2814,3.1248,0.1694,1.1171,1.0,19.51,47,178,0
0.8842,1.5084,1.1377,1.9135,0.4058,0.2241,1.0,4.11,3,90,0
0.2537,6.234,5.9555,2.6373,0.9036,0.4658,1.0,17.8,8,78,0
0.0983,1.9972,4.3028,3.039,0.4277,1.1093,1.0,0.21,38,14,0
0.2326,0.5287,1.0143,0.7299,1.2219,0.4684,0.9211,12.5,22,75,0
0.3319,1.0704,0.5411,1.1201,1.0886,1.8411,1.0,9.28,17,49,1
2.2392,4.1195,0.19,0.0929,4.2369,1.8565,1.0,59.38,39,120,0
0.1154,5.1232,2.0686,1.2784,3.6864,2.0836,1.0,33.24,25,137,0
2.9624,0.5001,2.4161,2.6505,1.5714,1.5968,1.0,42.15,0,85,0
1.562,0.1899,0.4362,6.5412,0.5272,1.0515,0.7257,32.16,2,97,1
2.3461,0.0367,1.7658,0.5535,2.3469,3.17,0.5042,20.03,32,53,0
1.0228,1.5333,0.9043,1.6254,0.0344,0.6304,0.846,11.25,32,100,0
0.2317,0.871,0.6576,1.7572,0.4476,1.0219,1.0,23.0,43,99,0
0.617,1.1164,0.1492,0.5085,1.9088,0.3002,0.0952,2.56,16,46,1
2.3644,0.497,1.1748,3.9061,0.2647,0.4019,0.4436,23.14,13,62,0
4.8373,1.5649,3.0234,3.0795,1.0666,1.4748,1.0,35.98,93,189,1
0.1339,1.7123,0.4836,0.0412,0.5793,0.0303,0.4437,15.56,14,121,0
0.7807,2.5455,0.7993,0.1788,0.5567,3.2533,1.0,6.82,11,12,1
0.3426,1.108,4.4296,0.3399,1.6533,1.3108,0.5581,20.7,70,21,0
0.552,1.7314,0.5337,1.1986,0.4581,1.3459,0.4171,15.53,43,45,0
2.3248,1.3962,3.5753,4.0307,0.7575,0.0225,0.5445,9.76,33,3,0
3.5125,3.2614,1.2034,1.9474,1.3397,4.0676,0.6984,8.31,7,79,0
1.0701,1.5638,0.5313,2.4216,1.7478,0.3866,0.2645,7.55,16,0,0
1.6051,1.9594,2.2925,1.1193,1.0928,0.1681,1.0,8.19,6,13,0
2.8782,3.872,1.7226,1.7635,2.0898,0.6468,1.0,19.08,60,49,1
0.7333,0.2529,1.8018,1.1619,1.9836,4.4549,0.7304,5.07,1,134,1
1.3387,2.1501,0.7968,2.0361,1.2752,1.6886,0.3924,16.61,1,86,0
0.4972,1.8598,2.2323,2.0501,1.0726,0.8772,0.8514,18.39,46,48,1
1.6257,1.8049,0.2062,5.0648,0.3676,1.0715,0.232,18.44,21,113,1
1.9061,2.3023,0.5592,3.4244,0.7642,1.0234,1.0,8.91,45,115,0
0.9783,3.5804,3.8182,2.071,1.0437,2.0451,1.0,20.52,2,99,0
0.7908,1.0381,2.6195,0.5928,2.2321,0.3979,1.0,11.92,83,32,0
1.8057,1.7068,0.8829,3.1441,0.269,1.0218,1.0,16.85,17,77,0
1.0004,0.9979,2.1879,1.3569,2.7407,3.0038,0.2963,25.58,3,12,0
1.5514,1.6026,4.5225,2.6799,0.9465,1.0655,1.0,10.14,42,19,0
1.5483,0.7803,0.2866,1.3316,0.2417,0.5261,1.0,10.06,11,70,0
0.7833,2.739,0.2114,0.1717,1.2747,0.7033,1.0,38.38,20,125,0
0.635,2.262,1.8845,1.1568,0.7459,1.101,1.0,3.62,8,21,0
2.3759,2.8385,3.6722,3.1364,1.8676,1.6073,1.0,40.74,21,58,0
0.8234,3.7032,3.4719,0.2164,1.4056,1.265,1.0,13.68,28,111,0
0.01,1.5495,3.779,1.226,1.2763,2.2751,1.0,5.56,75,38,0
0.2099,3.0799,6.782,0.4296,2.6974,2.2721,1.0,44.44,34,62,0
1.5374,0.2404,0.9685,1.7623,0.1574,1.2868,0.6225,6.68,16,88,1
0.121,1.4161,1.9919,4.1748,2.4636,2.5623,1.0,26.92,57,94,1
0.6865,2.0889,2.3538,2.1981,0.3013,0.4155,1.0,12.89,15,96,0
2.3098,2.5865,2.0583,6.1863,0.5564,1.9887,1.0,39.05,11,102,1
0.954,0.0242,1.324,1.546,0.1656,0.3039,1.0,11.7,25,8,0
1.9711,3.6587,1.1799,2.492,4.6889,4.0033,0.6745,45.96,64,3,1
1.4608,1.268,2.0721,2.3261,1.0889,0.7803,1.0,8.46,36,88,0
1.0843,0.895,0.8296,2.1065,0.6004,0.7553,1.0,18.93,59,104,0
2.999,2.1135,3.7753,3.2235,2.4358,1.0848,0.572,4.49,56,32,0
0.1167,0.3637,2.2788,0.9214,1.2444,1.2353,1.0,27.04,18,20,0
0.3649,2.696,3.0275,0.2486,0.2127,0.1419,1.0,5.37,6,44,0
1.9889,6.5867,1.921,0.1711,4.7566,1.726,1.0,57.34,11,185,0
4.2971,4.4857,4.9739,5.4234,1.6479,1.4932,1.0,24.64,14,84,0
3.2769,0.6558,0.683,2.1373,0.5963,0.7083,0.4084,10.05,18,172,1
3.898,2.4532,1.693,3.6224,3.7652,2.1726,1.0,34.01,38,135,0
2.7393,3.2555,2.9586,1.6892,1.4632,2.9478,1.0,13.37,1,109,0
0.6848,1.7577,5.5839,4.3171,0.4794,0.6116,1.0,14.11,38,111,0
1.3611,1.0687,1.3008,3.9563,1.7725,2.2896,0.9854,20.53,43,157,1
0.154,1.6366,0.9818,2.3768,2.0257,0.4267,0.2106,37.48,24,62,1
0.8798,3.328,0.8106,0.5914,0.0661,0.3082,1.0,20.74,24,128,0
0.1644,2.5745,0.3477,0.4067,0.5313,2.2093,0.6963,3.37,34,141,0
0.8959,3.8918,2.0031,0.341,2.3057,2.0978,1.0,26.78,35,117,0
2.4342,2.6431,1.7176,2.2632,2.9795,0.3941,0.303,31.71,14,41,0
0.5611,0.5269,1.8909,0.891,0.9002,0.3492,0.1419,22.45,27,146,0
1.3933,0.8767,0.7393,2.4153,0.8174,0.4087,1.0,27.47,29,31,0
1.036,3.4271,0.0756,2.9424,2.5416,1.1551,0.9397,18.29,1,51,0
0.1087,4.2004,2.4035,0.6973,1.8648,2.9525,1.0,16.92,15,79,0
0.0522,4.0315,2.4304,3.3913,0.5706,1.5364,1.0,9.93,28,197,0
0.5066,0.2947,4.7349,1.2267,0.5694,0.4706,1.0,8.3,85,17,0
0.7151,2.6207,3.0998,3.4735,0.796,1.9419,1.0,25.91,4,175,0
0.1447,0.3251,2.4892,1.4349,0.0884,0.0374,0.1954,10.38,31,110,0
0.3845,4.0418,2.0916,0.5777,0.7698,0.3919,1.0,14.93,16,70,0
1.2382,2.2559,3.3876,1.0547,2.4019,3.5948,0.4079,20.37,23,31,0
0.215,0.5054,3.0774,0.5412,1.9172,0.4062,1.0,33.45,42,145,0
1.0091,0.0473,0.1896,0.3515,1.6647,1.6284,1.0,10.58,1,6,1
0.9418,1.4488,7.1067,1.9962,0.4257,0.6776,1.0,36.66,59,219,0
0.0193,2.8533,3.2117,0.7527,1.4092,2.108,1.0,0.49,24,58,0
1.2888,0.3562,0.4491,2.2996,1.1851,2.7626,1.0,13.45,10,51,0
0.4097,1.4602,2.3887,0.9488,0.3512,0.717,1.0,13.89,7,64,0
0.498,0.1817,2.479,2.8416,1.2661,0.0449,1.0,44.1,3,19,0
1.9685,0.6857,0.7394,0.747,1.3079,0.085,1.0,5.24,30,38,0
2.4787,1.6424,1.3844,1.765,0.7323,0.6241,1.0,11.87,23,16,0
0.1947,0.2918,0.2313,2.2578,1.9433,1.5439,0.8444,33.2,24,19,0
1.4351,0.086,0.3599,0.6286,0.0086,0.2322,1.0,8.52,35,37,1
2.8205,2.1792,2.4087,2.6109,2.1947,0.9846,0.2759,83.23,16,303,0
3.1939,2.5612,2.9624,4.2026,0.8328,1.1746,0.2828,19.5,14,57,0
1.4212,0.2331,0.6307,0.4071,4.0769,2.9747,0.5836,36.17,16,24,0
0.6893,4.2912,2.3802,0.6172,0.3977,2.753,1.0,30.58,60,177,1
2.5193,0.0505,0.5073,1.3396,2.1762,1.2769,0.0236,0.61,13,30,0
0.993,2.0768,1.7324,2.0446,0.316,0.4782,1.0,1.48,3,77,0
1.3314,2.1012,1.4723,0.6227,1.2456,0.6564,1.0,27.43,88,51,1
2.1078,0.005,0.9902,1.7838,2.1848,1.1562,0.0776,3.76,15,8,0
0.478,3.9321,2.7811,0.4044,0.469,2.0368,1.0,11.65,19,50,1
1.032,1.1346,0.5218,0.9334,1.3209,1.1535,1.0,14.6,58,30,0
2.2419,1.4565,0.7622,1.1751,1.7252,0.0644,0.6861,20.43,1,30,0
0.6837,0.6755,1.016,0.4946,0.5044,1.3755,0.8092,2.84,42,103,0
0.5381,1.4705,0.8529,0.7979,3.2344,1.2452,0.2641,31.18,10,66,0
1.0754,0.3328,0.6884,3.127,0.0501,1.6362,1.0,21.07,29,24,0
0.5977,1.418,0.4275,0.1453,0.1537,1.6788,1.0,2.32,6,2,1
1.2622,3.8191,4.3858,1.3131,1.5698,2.3221,1.0,2.44,49,105,0
1.8695,1.3645,0.8772,1.8224,0.2128,1.7708,1.0,2.99,11,69,0
0.0957,3.2978,1.3146,0.8989,2.4767,2.0081,0.9592,19.8,28,60,0
1.9784,0.1652,0.219,0.8927,0.3542,1.4112,1.0,1.27,18,54,0
1.028,1.9304,0.8417,0.7798,2.0738,0.754,1.0,0.02,37,3,1
0.0376,0.522,0.861,0.6386,0.0528,0.4669,0.3061,8.75,12,79,1
2.4582,2.5395,0.4951,1.2551,2.6218,0.2399,1.0,38.88,14,131,0
1.0551,0.9369,0.6657,0.1035,2.1276,0.5868,1.0,0.94,18,158,1
1.3715,0.1689,0.7121,1.0174,1.9839,0.0192,1.0,15.42,64,95,0
2.5456,0.2023,0.2667,2.7921,0.8946,0.2245,1.0,11.58,6,19,0
